date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
10/3/2022,Johor,2220,24,4558,18407,37
11/3/2022,Johor,2566,13,1136,19829,20
12/3/2022,Johor,2298,16,382,21737,4
13/3/2022,Johor,1973,14,1443,22245,52
14/3/2022,Johor,2419,6,3923,20726,1
15/3/2022,Johor,2241,52,3073,19878,1
16/3/2022,Johor,2577,24,1471,20971,24
17/3/2022,Johor,1990,32,2690,20264,6
18/3/2022,Johor,1621,9,666,21207,9
19/3/2022,Johor,1286,36,3148,19328,6
20/3/2022,Johor,1441,37,2780,17978,0
21/3/2022,Johor,1088,50,1284,17768,0
22/3/2022,Johor,927,19,2926,15758,0
23/3/2022,Johor,1031,44,2509,14270,1
24/3/2022,Johor,986,37,2822,12423,0
25/3/2022,Johor,1235,41,1556,12094,0
26/3/2022,Johor,726,10,1197,11617,0
27/3/2022,Johor,764,20,1590,10779,0
28/3/2022,Johor,856,31,1315,10317,10
29/3/2022,Johor,751,21,1394,9669,0
30/3/2022,Johor,778,15,783,9658,0
31/3/2022,Johor,954,20,471,10135,0
1/4/2022,Johor,623,4,258,10493,0
2/4/2022,Johor,664,18,604,10545,0
3/4/2022,Johor,510,18,754,10300,0
4/4/2022,Johor,489,14,1116,9668,0
5/4/2022,Johor,560,1,1035,9191,0
6/4/2022,Johor,426,2,1294,8316,0
7/4/2022,Johor,625,2,1190,7747,10
8/4/2022,Johor,556,1,1412,6887,0
9/4/2022,Johor,544,0,1309,6118,0
10/4/2022,Johor,404,0,1473,5048,0
11/4/2022,Johor,494,1,91,5449,58
12/4/2022,Johor,359,10,506,5297,0
13/4/2022,Johor,318,2,535,5078,11
14/4/2022,Johor,402,2,767,4710,52
15/4/2022,Johor,313,5,85,4937,0
16/4/2022,Johor,313,6,134,5113,0
17/4/2022,Johor,294,1,279,5128,81
18/4/2022,Johor,214,5,109,5230,11
19/4/2022,Johor,179,1,585,4821,7
20/4/2022,Johor,186,1,591,4414,10
21/4/2022,Johor,214,8,777,3851,33
22/4/2022,Johor,134,1,269,3713,0
23/4/2022,Johor,129,8,555,3286,0
24/4/2022,Johor,111,0,224,3172,7
25/4/2022,Johor,112,0,62,3222,0
26/4/2022,Johor,103,0,132,3193,0
27/4/2022,Johor,124,4,134,3183,0
28/4/2022,Johor,122,0,423,2881,0
29/4/2022,Johor,105,1,31,2955,0
30/4/2022,Johor,111,2,235,2830,26
1/5/2022,Johor,86,3,48,2868,0
2/5/2022,Johor,74,0,29,2913,0
3/5/2022,Johor,35,0,51,2896,0
4/5/2022,Johor,50,0,75,2871,0
5/5/2022,Johor,37,0,260,2648,0
6/5/2022,Johor,50,5,37,2661,0
7/5/2022,Johor,57,1,258,2460,0
8/5/2022,Johor,81,0,47,2494,0
9/5/2022,Johor,104,0,154,2444,0
10/5/2022,Johor,126,3,35,2534,0
11/5/2022,Johor,88,1,74,2546,0
12/5/2022,Johor,126,2,13,2659,0
13/5/2022,Johor,126,0,24,2761,0
14/5/2022,Johor,55,0,27,2789,0
15/5/2022,Johor,87,0,24,2850,0
16/5/2022,Johor,69,0,46,2872,0
17/5/2022,Johor,64,1,35,2901,0
18/5/2022,Johor,63,2,251,2712,0
19/5/2022,Johor,62,0,169,2605,0
20/5/2022,Johor,68,1,137,2534,0
21/5/2022,Johor,85,0,111,2506,0
22/5/2022,Johor,69,1,164,2411,0
23/5/2022,Johor,83,2,14,2480,0
24/5/2022,Johor,56,4,34,2500,0
25/5/2022,Johor,72,2,10,2559,0
26/5/2022,Johor,44,0,32,2569,0
27/5/2022,Johor,44,1,162,2451,0
28/5/2022,Johor,52,1,35,2468,0
29/5/2022,Johor,47,2,17,2498,0
30/5/2022,Johor,51,0,42,2507,0
31/5/2022,Johor,29,0,71,2464,0
1/6/2022,Johor,33,0,175,2321,0
2/6/2022,Johor,42,1,143,2219,0
3/6/2022,Johor,39,0,33,2225,0
4/6/2022,Johor,34,1,15,2243,0
5/6/2022,Johor,61,1,15,2289,0
6/6/2022,Johor,43,0,6,2325,0
7/6/2022,Johor,44,0,17,2351,0
8/6/2022,Johor,57,0,59,2349,0
9/6/2022,Johor,56,5,45,2360,0
10/6/2022,Johor,57,1,25,2392,0
11/6/2022,Johor,43,0,29,2406,0
12/6/2022,Johor,55,0,119,2342,0
13/6/2022,Johor,68,0,14,2396,0
14/6/2022,Johor,58,0,14,2439,0
15/6/2022,Johor,56,0,75,2420,0
16/6/2022,Johor,68,0,63,2423,0
17/6/2022,Johor,60,0,18,2465,0
18/6/2022,Johor,40,0,14,2491,0
19/6/2022,Johor,56,0,51,2496,0
20/6/2022,Johor,62,1,52,2506,0
21/6/2022,Johor,63,1,41,2527,0
22/6/2022,Johor,59,4,14,2571,0
23/6/2022,Johor,52,1,131,2492,0
24/6/2022,Johor,69,3,13,2548,0
25/6/2022,Johor,55,0,114,2489,0
26/6/2022,Johor,72,1,48,2513,0
27/6/2022,Johor,72,0,52,2530,0
28/6/2022,Johor,54,0,120,2463,0
29/6/2022,Johor,66,0,12,2517,0
30/6/2022,Johor,79,1,98,2498,0
1/7/2022,Johor,60,1,14,2543,0
2/7/2022,Johor,79,0,38,2584,0
3/7/2022,Johor,64,0,352,2295,0
4/7/2022,Johor,89,0,11,2371,0
5/7/2022,Johor,57,0,9,2419,0
6/7/2022,Johor,72,5,12,2479,0
7/7/2022,Johor,80,2,7,2551,0
8/7/2022,Johor,69,3,21,2599,0
9/7/2022,Johor,80,0,185,2494,0
10/7/2022,Johor,75,2,11,2558,0
11/7/2022,Johor,59,0,11,2605,0
12/7/2022,Johor,83,1,24,2664,0
13/7/2022,Johor,51,0,55,2659,0
14/7/2022,Johor,94,1,86,2666,0
15/7/2022,Johor,107,1,58,2715,0
16/7/2022,Johor,73,0,233,2555,0
17/7/2022,Johor,86,0,15,2623,0
18/7/2022,Johor,86,0,6,2703,0
19/7/2022,Johor,93,0,102,2693,0
20/7/2022,Johor,126,2,48,2770,0
21/7/2022,Johor,130,2,48,2852,0
22/7/2022,Johor,132,4,84,2900,0
23/7/2022,Johor,85,2,45,2940,0
24/7/2022,Johor,111,3,109,2942,0
25/7/2022,Johor,109,1,100,2949,0
26/7/2022,Johor,74,0,62,2960,0
27/7/2022,Johor,120,2,75,3005,0
28/7/2022,Johor,108,21,86,3027,0
29/7/2022,Johor,95,1,86,3034,0
30/7/2022,Johor,90,1,124,3000,0
31/7/2022,Johor,89,1,162,2927,0
1/8/2022,Johor,114,1,113,2926,0
2/8/2022,Johor,82,1,13,2995,0
3/8/2022,Johor,113,0,298,2809,0
4/8/2022,Johor,95,1,28,2874,0
5/8/2022,Johor,128,1,50,2952,0
6/8/2022,Johor,123,2,228,2842,0
7/8/2022,Johor,116,0,25,2931,0
8/8/2022,Johor,116,0,117,2930,0
9/8/2022,Johor,96,0,60,2966,0
10/8/2022,Johor,120,0,239,2845,0
11/8/2022,Johor,144,1,19,2966,0
12/8/2022,Johor,118,0,313,2770,0
13/8/2022,Johor,82,1,18,2829,0
14/8/2022,Johor,98,1,204,2722,0
15/8/2022,Johor,135,3,17,2838,0
16/8/2022,Johor,129,2,265,2702,18
17/8/2022,Johor,112,0,18,2792,0
18/8/2022,Johor,117,0,202,2707,0
19/8/2022,Johor,116,0,18,2804,0
20/8/2022,Johor,78,0,32,2848,0
21/8/2022,Johor,101,13,44,2902,0
22/8/2022,Johor,112,7,37,2974,0
23/8/2022,Johor,107,3,388,2692,0
24/8/2022,Johor,106,0,96,2698,0
25/8/2022,Johor,104,2,36,2765,0
26/8/2022,Johor,82,1,29,2818,0
27/8/2022,Johor,71,0,193,2696,0
28/8/2022,Johor,87,0,50,2733,0
29/8/2022,Johor,85,0,45,2769,0
30/8/2022,Johor,80,0,30,2819,0
31/8/2022,Johor,76,0,63,2832,0
1/9/2022,Johor,86,1,103,2815,0
2/9/2022,Johor,66,1,103,2777,0
3/9/2022,Johor,60,0,234,2601,0
4/9/2022,Johor,70,0,42,2627,0
5/9/2022,Johor,70,0,29,2667,0
6/9/2022,Johor,69,1,60,2675,0
7/9/2022,Johor,72,1,353,2392,0
8/9/2022,Johor,75,0,21,2443,0
9/9/2022,Johor,88,0,18,2513,0
10/9/2022,Johor,73,4,163,2423,0
11/9/2022,Johor,73,0,26,2468,0
12/9/2022,Johor,80,3,20,2527,0
13/9/2022,Johor,82,3,110,2499,0
14/9/2022,Johor,64,3,18,2545,0
15/9/2022,Johor,71,1,24,2592,0
16/9/2022,Johor,61,0,28,2625,0
17/9/2022,Johor,51,1,201,2475,0
18/9/2022,Johor,48,0,10,2513,0
19/9/2022,Johor,51,0,28,2533,0
20/9/2022,Johor,51,0,63,2520,0
21/9/2022,Johor,40,1,52,2508,0
22/9/2022,Johor,40,0,63,2485,0
23/9/2022,Johor,46,0,72,2457,0
24/9/2022,Johor,46,0,63,2440,0
25/9/2022,Johor,49,0,207,2282,0
26/9/2022,Johor,60,0,15,2326,0
27/9/2022,Johor,55,0,59,2321,0
28/9/2022,Johor,60,0,16,2365,0
29/9/2022,Johor,56,0,17,2404,0
30/9/2022,Johor,45,0,25,2423,0
1/10/2022,Johor,45,0,82,2386,0
2/10/2022,Johor,28,0,82,2332,0
3/10/2022,Johor,36,0,112,2255,0
4/10/2022,Johor,37,0,17,2275,0
5/10/2022,Johor,37,2,10,2302,0
6/10/2022,Johor,45,1,23,2324,0
7/10/2022,Johor,33,0,24,2333,0
8/10/2022,Johor,79,0,22,2388,34
9/10/2022,Johor,33,0,120,2301,0
10/10/2022,Johor,37,0,13,2325,0
11/10/2022,Johor,40,1,38,2326,5
12/10/2022,Johor,48,2,20,2354,0
13/10/2022,Johor,54,0,27,2379,0
14/10/2022,Johor,52,3,30,2401,0
15/10/2022,Johor,43,1,36,2408,0
16/10/2022,Johor,53,1,43,2418,0
17/10/2022,Johor,48,1,180,2285,0
18/10/2022,Johor,61,0,18,2326,0
19/10/2022,Johor,46,0,8,2363,0
20/10/2022,Johor,55,0,8,2409,0
21/10/2022,Johor,51,0,9,2451,0
22/10/2022,Johor,33,1,181,2303,0
23/10/2022,Johor,41,0,17,2327,0
24/10/2022,Johor,46,0,19,2354,0
25/10/2022,Johor,49,0,14,2386,0
26/10/2022,Johor,52,1,25,2412,0
27/10/2022,Johor,60,0,38,2433,0
28/10/2022,Johor,53,1,53,2433,0
29/10/2022,Johor,46,0,129,2350,0
30/10/2022,Johor,46,0,28,2368,0
31/10/2022,Johor,59,1,22,2403,0
1/11/2022,Johor,69,1,17,2454,9
2/11/2022,Johor,73,0,76,2451,0
3/11/2022,Johor,60,0,50,2458,0
4/11/2022,Johor,53,0,106,2404,0
5/11/2022,Johor,64,1,50,2418,0
6/11/2022,Johor,45,1,58,2403,0
7/11/2022,Johor,69,1,92,2379,0
8/11/2022,Johor,67,0,67,2379,0
9/11/2022,Johor,68,0,73,2372,0
10/11/2022,Johor,89,0,60,2400,5
11/11/2022,Johor,75,0,49,2426,0
12/11/2022,Johor,49,0,94,2381,0
13/11/2022,Johor,53,0,35,2398,0
14/11/2022,Johor,68,0,54,2410,0
15/11/2022,Johor,78,2,63,2425,0
16/11/2022,Johor,52,0,63,2413,0
17/11/2022,Johor,79,1,144,2348,0
18/11/2022,Johor,62,0,27,2382,0
19/11/2022,Johor,47,0,41,2388,0
20/11/2022,Johor,50,0,53,2385,0
21/11/2022,Johor,31,0,66,2349,0
22/11/2022,Johor,38,0,74,2312,0
23/11/2022,Johor,58,2,51,2315,0
24/11/2022,Johor,46,0,76,2285,0
25/11/2022,Johor,49,1,59,2271,0
26/11/2022,Johor,47,0,85,2232,0
27/11/2022,Johor,37,0,28,2241,0
28/11/2022,Johor,42,0,24,2259,0
29/11/2022,Johor,39,1,36,2261,0
30/11/2022,Johor,43,0,53,2249,0
1/12/2022,Johor,43,0,44,2248,0
2/12/2022,Johor,38,0,45,2240,0
3/12/2022,Johor,33,0,44,2229,0
4/12/2022,Johor,37,0,70,2196,0
5/12/2022,Johor,40,0,28,2206,0
6/12/2022,Johor,40,1,28,2217,0
7/12/2022,Johor,37,0,37,2216,0
8/12/2022,Johor,30,0,41,2205,0
9/12/2022,Johor,24,0,36,2192,0
10/12/2022,Johor,25,0,42,2175,0
11/12/2022,Johor,26,0,29,2172,0
12/12/2022,Johor,30,1,64,2138,0
13/12/2022,Johor,29,2,17,2149,0
14/12/2022,Johor,24,0,33,2139,0
15/12/2022,Johor,30,1,27,2142,0
16/12/2022,Johor,26,0,24,2143,0
17/12/2022,Johor,26,0,26,2143,0
18/12/2022,Johor,23,1,24,2140,0
19/12/2022,Johor,21,0,59,2101,0
20/12/2022,Johor,16,1,4,2113,0
21/12/2022,Johor,18,1,17,2114,0
22/12/2022,Johor,15,0,28,2100,0
23/12/2022,Johor,23,0,26,2097,0
24/12/2022,Johor,11,0,41,2066,0
25/12/2022,Johor,15,1,10,2071,0
26/12/2022,Johor,18,2,18,2069,0
27/12/2022,Johor,22,0,15,2075,0
28/12/2022,Johor,14,1,17,2071,0
29/12/2022,Johor,26,0,13,2084,0
30/12/2022,Johor,14,0,23,2075,0
31/12/2022,Johor,16,1,16,2075,0
1/1/2023,Johor,13,0,15,2072,0
2/1/2023,Johor,19,1,15,2076,0
3/1/2023,Johor,18,0,18,2076,0
4/1/2023,Johor,20,1,13,2083,0
5/1/2023,Johor,20,0,24,2077,0
6/1/2023,Johor,25,1,31,2071,0
7/1/2023,Johor,17,0,4,2084,0
8/1/2023,Johor,20,1,11,2093,0
9/1/2023,Johor,16,0,21,2088,0
10/1/2023,Johor,15,1,19,2084,0
11/1/2023,Johor,15,0,17,2081,0
12/1/2023,Johor,11,0,18,2073,0
13/1/2023,Johor,15,0,24,2064,0
14/1/2023,Johor,17,0,42,2039,0
15/1/2023,Johor,22,2,9,2052,0
16/1/2023,Johor,18,0,12,2054,0
17/1/2023,Johor,20,2,6,2067,0
18/1/2023,Johor,16,1,13,2069,0
19/1/2023,Johor,15,0,11,2073,0
20/1/2023,Johor,15,0,13,2075,0
21/1/2023,Johor,15,0,23,2066,0
22/1/2023,Johor,14,1,21,2059,0
23/1/2023,Johor,8,0,16,2051,0
24/1/2023,Johor,5,1,15,2041,0
25/1/2023,Johor,5,0,16,2030,0
26/1/2023,Johor,10,0,14,2026,0
27/1/2023,Johor,8,0,11,2022,0
28/1/2023,Johor,17,0,20,2019,0
29/1/2023,Johor,11,1,13,2017,0
30/1/2023,Johor,17,0,13,2021,0
31/1/2023,Johor,9,0,2,2028,0
1/2/2023,Johor,12,0,5,2035,0
2/2/2023,Johor,8,0,7,2036,0
3/2/2023,Johor,14,0,16,2034,0
4/2/2023,Johor,7,1,18,2023,0
5/2/2023,Johor,10,1,11,2022,0
6/2/2023,Johor,6,0,28,2000,0
7/2/2023,Johor,6,1,8,1996,0
8/2/2023,Johor,11,1,12,1995,0
9/2/2023,Johor,10,0,8,1997,0
10/2/2023,Johor,11,2,0,2008,0
11/2/2023,Johor,10,1,26,1992,0
12/2/2023,Johor,10,0,6,1996,0
13/2/2023,Johor,20,1,8,2007,0
14/2/2023,Johor,7,0,6,2008,0
15/2/2023,Johor,9,0,9,2008,0
16/2/2023,Johor,10,0,9,2009,0
17/2/2023,Johor,17,0,9,2017,0
18/2/2023,Johor,7,0,15,2009,0
19/2/2023,Johor,11,0,8,2011,0
20/2/2023,Johor,17,3,31,1997,0
21/2/2023,Johor,10,0,1,2006,0
22/2/2023,Johor,10,0,2,2014,0
23/2/2023,Johor,8,0,8,2014,0
24/2/2023,Johor,10,1,18,2006,0
25/2/2023,Johor,13,1,11,2008,0
26/2/2023,Johor,6,0,7,2007,0
27/2/2023,Johor,9,0,27,1989,0
28/2/2023,Johor,16,3,1,2004,0
1/3/2023,Johor,12,0,9,2007,0
2/3/2023,Johor,12,0,0,2018,0
3/3/2023,Johor,12,0,10,2020,0
4/3/2023,Johor,9,0,15,2014,0
5/3/2023,Johor,11,0,8,2016,0
6/3/2023,Johor,13,0,9,2020,0
7/3/2023,Johor,13,2,16,2017,0
8/3/2023,Johor,17,1,11,2023,0
9/3/2023,Johor,17,1,12,2028,0
10/3/2023,Johor,13,1,12,2029,0
11/3/2023,Johor,12,0,14,2027,0
12/3/2023,Johor,11,1,20,2018,0
13/3/2023,Johor,21,0,4,2035,0
14/3/2023,Johor,15,0,14,2036,0
15/3/2023,Johor,17,2,32,2021,0
16/3/2023,Johor,15,2,2,2034,0
17/3/2023,Johor,18,0,10,2042,0
18/3/2023,Johor,10,0,22,2030,0
19/3/2023,Johor,11,1,5,2036,0
20/3/2023,Johor,21,3,29,2027,0
21/3/2023,Johor,13,0,9,2031,0
22/3/2023,Johor,18,0,26,2023,0
23/3/2023,Johor,13,1,16,2020,0
24/3/2023,Johor,10,0,7,2022,0
25/3/2023,Johor,12,0,5,2029,0
26/3/2023,Johor,12,2,0,2041,0
27/3/2023,Johor,12,0,0,2053,0
28/3/2023,Johor,13,0,13,2053,0
29/3/2023,Johor,20,2,18,2055,0
30/3/2023,Johor,14,0,13,2056,0
31/3/2023,Johor,21,0,10,2067,0
1/4/2023,Johor,18,0,23,2062,0
2/4/2023,Johor,13,0,15,2060,0
3/4/2023,Johor,18,1,12,2066,0
4/4/2023,Johor,23,0,2,2087,0
5/4/2023,Johor,22,0,41,2068,0
6/4/2023,Johor,23,0,0,2091,0
7/4/2023,Johor,23,0,2,2112,0
8/4/2023,Johor,22,0,37,2097,0
9/4/2023,Johor,15,0,9,2103,0
10/4/2023,Johor,16,0,26,2093,0
11/4/2023,Johor,19,0,0,2112,0
12/4/2023,Johor,14,0,6,2120,0
13/4/2023,Johor,29,0,4,2145,0
14/4/2023,Johor,28,1,10,2163,0
15/4/2023,Johor,19,0,50,2132,0
16/4/2023,Johor,27,0,49,2110,0
17/4/2023,Johor,19,0,35,2092,0
18/4/2023,Johor,30,0,20,2100,0
19/4/2023,Johor,23,0,6,2116,0
20/4/2023,Johor,30,1,17,2129,0
21/4/2023,Johor,17,0,22,2123,0
22/4/2023,Johor,13,0,35,2101,0
23/4/2023,Johor,22,0,17,2106,0
24/4/2023,Johor,11,0,17,2100,0
25/4/2023,Johor,25,0,26,2099,0
26/4/2023,Johor,18,0,24,2093,0
27/4/2023,Johor,28,0,55,2064,0
28/4/2023,Johor,33,0,4,2092,5
29/4/2023,Johor,30,0,30,2092,0
30/4/2023,Johor,31,0,18,2105,0
1/5/2023,Johor,39,0,30,2114,0
2/5/2023,Johor,28,0,0,2140,0
3/5/2023,Johor,33,0,0,2172,0
4/5/2023,Johor,39,0,41,2169,0
5/5/2023,Johor,25,1,15,2178,0
6/5/2023,Johor,25,1,44,2159,0
7/5/2023,Johor,24,0,32,2151,0
8/5/2023,Johor,29,0,46,2134,0
9/5/2023,Johor,37,1,0,2170,0
10/5/2023,Johor,32,0,17,2184,0
11/5/2023,Johor,38,2,0,2220,0
12/5/2023,Johor,39,0,0,2258,0
13/5/2023,Johor,26,0,72,2212,0
14/5/2023,Johor,24,1,13,2222,0
15/5/2023,Johor,24,0,42,2204,0
16/5/2023,Johor,23,1,17,2210,0
17/5/2023,Johor,19,3,6,2222,0
18/5/2023,Johor,19,0,6,2235,0
19/5/2023,Johor,23,0,12,2243,0
20/5/2023,Johor,24,0,108,2159,0
21/5/2023,Johor,23,0,39,2143,0
22/5/2023,Johor,24,1,34,2133,0
23/5/2023,Johor,21,0,4,2150,0
24/5/2023,Johor,15,0,32,2131,0
25/5/2023,Johor,22,1,5,2148,0
26/5/2023,Johor,13,0,19,2142,0
27/5/2023,Johor,19,0,19,2141,0
28/5/2023,Johor,14,0,23,2132,0
29/5/2023,Johor,18,0,38,2110,0
30/5/2023,Johor,18,0,6,2122,0
31/5/2023,Johor,16,0,4,2133,0
1/6/2023,Johor,15,1,0,2147,0
2/6/2023,Johor,15,0,0,2162,0
3/6/2023,Johor,11,1,43,2130,0
4/6/2023,Johor,11,0,16,2125,0
5/6/2023,Johor,11,1,38,2098,0
6/6/2023,Johor,13,1,5,2105,0
7/6/2023,Johor,11,0,0,2116,0
8/6/2023,Johor,14,0,0,2130,0
9/6/2023,Johor,9,1,0,2139,0
10/6/2023,Johor,11,0,49,2101,0
11/6/2023,Johor,16,0,9,2107,0
12/6/2023,Johor,18,0,17,2107,0
13/6/2023,Johor,10,0,2,2115,0
14/6/2023,Johor,11,1,0,2126,0
15/6/2023,Johor,11,0,2,2135,0
16/6/2023,Johor,8,0,5,2138,0
17/6/2023,Johor,11,0,50,2099,0
18/6/2023,Johor,13,0,7,2105,0
19/6/2023,Johor,12,0,63,2054,0
20/6/2023,Johor,11,2,35,2029,0
21/6/2023,Johor,9,0,34,2003,0
22/6/2023,Johor,13,0,23,1993,0
23/6/2023,Johor,8,0,14,1986,0
24/6/2023,Johor,11,1,41,1956,0
25/6/2023,Johor,4,0,55,1905,0
26/6/2023,Johor,6,0,27,1884,0
27/6/2023,Johor,9,2,14,1879,0
28/6/2023,Johor,8,0,10,1877,0
29/6/2023,Johor,10,0,5,1882,0
30/6/2023,Johor,6,0,4,1884,0
1/7/2023,Johor,8,0,7,1885,0
2/7/2023,Johor,5,0,3,1887,0
3/7/2023,Johor,10,0,6,1891,0
4/7/2023,Johor,5,0,19,1877,0
5/7/2023,Johor,6,0,11,1872,0
6/7/2023,Johor,4,0,7,1869,0
7/7/2023,Johor,4,0,5,1868,0
8/7/2023,Johor,3,0,7,1864,0
9/7/2023,Johor,4,0,7,1861,0
10/7/2023,Johor,5,0,6,1860,0
11/7/2023,Johor,2,0,11,1851,0
12/7/2023,Johor,8,1,1,1858,0
13/7/2023,Johor,3,0,6,1855,0
14/7/2023,Johor,9,0,4,1860,0
15/7/2023,Johor,4,0,1,1863,0
16/7/2023,Johor,4,0,0,1867,0
17/7/2023,Johor,6,0,9,1864,0
18/7/2023,Johor,4,0,12,1856,0
19/7/2023,Johor,4,0,1,1859,0
20/7/2023,Johor,2,0,1,1859,0
21/7/2023,Johor,5,0,8,1856,0
22/7/2023,Johor,2,0,2,1856,0
23/7/2023,Johor,3,0,2,1857,0
24/7/2023,Johor,3,0,5,1855,0
25/7/2023,Johor,2,0,10,1847,0
26/7/2023,Johor,2,0,3,1846,0
27/7/2023,Johor,4,0,7,1843,0
28/7/2023,Johor,2,0,2,1843,0
29/7/2023,Johor,2,0,0,1845,0
30/7/2023,Johor,3,0,0,1848,0
31/7/2023,Johor,3,0,5,1846,0
1/8/2023,Johor,5,0,8,1843,0
2/8/2023,Johor,0,0,3,1840,0
3/8/2023,Johor,0,0,3,1837,0
4/8/2023,Johor,0,0,0,1837,0
5/8/2023,Johor,3,0,0,1840,0
6/8/2023,Johor,1,0,5,1836,0
7/8/2023,Johor,3,0,1,1838,0
8/8/2023,Johor,1,0,0,1839,0
9/8/2023,Johor,1,0,0,1840,0
10/8/2023,Johor,0,0,0,1840,0
11/8/2023,Johor,1,0,3,1838,0
12/8/2023,Johor,0,0,2,1836,0
13/8/2023,Johor,0,0,0,1836,0
14/8/2023,Johor,0,0,4,1832,0
15/8/2023,Johor,0,0,0,1832,0
16/8/2023,Johor,1,0,0,1833,0
17/8/2023,Johor,1,0,1,1833,0
18/8/2023,Johor,1,0,0,1834,0
19/8/2023,Johor,1,0,0,1835,0
20/8/2023,Johor,0,0,0,1835,0
21/8/2023,Johor,0,0,0,1835,0
22/8/2023,Johor,0,0,0,1835,0
23/8/2023,Johor,0,0,3,1832,0
24/8/2023,Johor,2,0,0,1834,0
25/8/2023,Johor,0,0,0,1834,0
26/8/2023,Johor,0,0,1,1833,0
27/8/2023,Johor,0,0,0,1833,0
28/8/2023,Johor,1,0,0,1834,0
29/8/2023,Johor,1,0,2,1833,0
30/8/2023,Johor,0,0,0,1833,0
31/8/2023,Johor,1,0,0,1834,0
1/9/2023,Johor,0,0,0,1834,0
2/9/2023,Johor,0,0,0,1834,0
3/9/2023,Johor,1,0,0,1834,0
4/9/2023,Johor,1,0,1,1834,0
5/9/2023,Johor,4,0,26,1812,0
6/9/2023,Johor,0,0,3,1809,0
7/9/2023,Johor,0,0,1,1808,0
8/9/2023,Johor,2,0,0,1810,0
9/9/2023,Johor,0,0,0,1810,0
10/9/2023,Johor,0,0,1,1809,0
11/9/2023,Johor,1,0,0,1810,0
12/9/2023,Johor,1,0,4,1807,0
13/9/2023,Johor,1,0,0,1808,0
14/9/2023,Johor,2,0,0,1810,0
15/9/2023,Johor,0,0,2,1808,0
16/9/2023,Johor,0,0,0,1808,0
17/9/2023,Johor,1,0,0,1809,0
18/9/2023,Johor,0,0,1,1808,0
19/9/2023,Johor,0,0,1,1807,0
20/9/2023,Johor,0,0,1,1806,0
21/9/2023,Johor,1,1,2,1805,0
22/9/2023,Johor,0,0,0,1805,0
23/9/2023,Johor,0,0,0,1805,0
24/9/2023,Johor,0,0,1,1804,0
25/9/2023,Johor,1,0,0,1805,0
26/9/2023,Johor,0,0,0,1805,0
27/9/2023,Johor,1,0,0,1806,0
28/9/2023,Johor,0,0,1,1805,0
29/9/2023,Johor,2,0,0,1807,0
30/9/2023,Johor,0,0,0,1807,0
1/10/2023,Johor,1,0,0,1808,0
2/10/2023,Johor,1,0,1,1808,0
3/10/2023,Johor,4,0,0,1812,0
4/10/2023,Johor,4,0,1,1815,0
5/10/2023,Johor,6,0,0,1821,0
6/10/2023,Johor,10,0,2,1829,0
7/10/2023,Johor,6,0,0,1835,0
8/10/2023,Johor,7,0,1,1841,0
9/10/2023,Johor,6,0,1,1846,0
10/10/2023,Johor,1,0,3,1844,0
11/10/2023,Johor,2,1,5,1841,0
12/10/2023,Johor,2,1,5,1838,0
13/10/2023,Johor,2,0,10,1830,0
14/10/2023,Johor,0,0,6,1824,0
15/10/2023,Johor,1,0,7,1818,0
16/10/2023,Johor,0,0,6,1812,0
17/10/2023,Johor,2,0,1,1813,0
18/10/2023,Johor,2,1,2,1813,0
19/10/2023,Johor,1,1,2,1812,0
20/10/2023,Johor,3,0,2,1813,0
21/10/2023,Johor,4,0,0,1817,0
22/10/2023,Johor,1,0,1,1817,0
23/10/2023,Johor,2,0,0,1819,0
24/10/2023,Johor,1,0,2,1818,0
25/10/2023,Johor,2,0,2,1818,0
26/10/2023,Johor,5,0,1,1822,0
27/10/2023,Johor,1,0,3,1820,0
28/10/2023,Johor,2,0,4,1818,0
29/10/2023,Johor,1,0,1,1817,0
30/10/2023,Johor,2,0,2,1817,0
31/10/2023,Johor,0,0,1,1816,0
1/11/2023,Johor,3,1,3,1816,0
2/11/2023,Johor,1,0,5,1812,0
3/11/2023,Johor,2,2,1,1812,0
4/11/2023,Johor,6,0,3,1815,0
5/11/2023,Johor,1,0,14,1802,0
6/11/2023,Johor,2,0,1,1803,0
7/11/2023,Johor,3,0,0,1806,0
8/11/2023,Johor,3,0,3,1806,0
9/11/2023,Johor,1,0,1,1806,0
10/11/2023,Johor,4,0,2,1808,0
11/11/2023,Johor,1,0,8,1801,0
12/11/2023,Johor,2,0,1,1802,0
13/11/2023,Johor,2,0,2,1802,0
14/11/2023,Johor,4,1,3,1803,0
15/11/2023,Johor,0,0,3,1800,0
16/11/2023,Johor,7,0,2,1805,0
17/11/2023,Johor,5,0,3,1807,0
18/11/2023,Johor,4,0,1,1810,0
19/11/2023,Johor,5,0,2,1813,0
20/11/2023,Johor,3,0,2,1814,0
21/11/2023,Johor,2,1,3,1813,0
22/11/2023,Johor,6,0,0,1819,0
23/11/2023,Johor,1,1,7,1813,0
24/11/2023,Johor,2,0,5,1810,0
25/11/2023,Johor,4,0,4,1810,0
26/11/2023,Johor,3,0,5,1808,0
27/11/2023,Johor,4,0,3,1809,0
28/11/2023,Johor,3,0,2,1810,0
29/11/2023,Johor,5,0,6,1809,0
30/11/2023,Johor,10,1,1,1818,0
1/12/2023,Johor,6,0,2,1822,0
2/12/2023,Johor,3,0,4,1821,0
